DMR_TRIP_IDENTIFIER,EFFORT_START_DATE,EFFORT_START_TIME,DMR_EFFORT_IDENTIFIER,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,REGION,STRATUM,STATION_TYPE,START_DEPTH,LENGTH_TOW_TIME,EFFORT_SEQ_NO,TOW_LENGTH_NM,WATER_TEMP_C,SALINITY,END_DEPTH,SURFACE_TEMP_C,SURFACE_SALINITY,TOW_QUALITY,GEAR_CONDITION,EFFORT_END_DATE,EFFORT_END_TIME,WAVE_HEIGHT,WIND,WIND_DIRECTION,GRID_ID
SP12,5/24/12,13:24,89,44.1772,-68.02382,44.19057,-68.02028,4,3,R,47.4,00:20,2790623,0.8114,6.9,32.45,46.4,8.6,32.06,1,K,5/24/12,13:44,2,1,NE,224
SP12,5/24/12,14:26,90,44.21815,-68.07165,44.22765,-68.08543,4,3,F,41.4,00:20,2790624,0.8305,6.9,32.12,39.9,9,31.93,1,K,5/24/12,14:46,2,1,NE,178
SP12,5/25/12,07:43,91,44.43948,-68.22445,44.43545,-68.20662,4,2,R,23.6,00:20,2790625,0.8161,7.1,31.73,25,11.2,31.2,1,K,5/25/12,08:03,1,2,S,9
SP12,5/25/12,08:58,92,44.43385,-68.17152,44.42603,-68.15602,4,2,R,21.4,00:20,2790626,0.8197,7.2,31.71,22.8,11.6,31.16,1,K,5/25/12,09:18,0,1,S,11
SP12,5/25/12,11:03,93,44.29465,-68.07178,44.28798,-68.08798,4,2,R,34.1,00:20,2790627,0.8092,6.8,31.79,35,9.1,31.47,1,K,5/25/12,11:23,0.5,1,S,104
SP12,5/25/12,12:22,94,44.284,-68.13057,44.29807,-68.13042,4,2,F,36.2,00:20,2790628,0.842,6.8,31.82,35.1,9.6,31.48,1,K,5/25/12,12:42,2,1,S,102
SP12,5/25/12,13:34,95,44.29055,-68.20333,44.28763,-68.21698,4,1,R,18.7,00:15,2790629,0.6519,7.3,31.68,16.9,10.9,31.36,2,A,5/25/12,13:49,2,2,SE,98
SP12,5/28/12,08:01,96,44.2482,-67.91353,44.23845,-67.92608333,5,2,NA,39.2,00:19,2803946,0.7989,7,31.8,38.9,9.1,31.6,1,A,5/28/12,08:20,0,1,SW,651
SP12,5/28/12,09:17,97,44.27033,-67.87785,44.2622,-67.89467,5,2,R,37.5,00:20,2803947,0.8773,7,31.94,37.6,9,31.61,1,K,5/28/12,09:37,0,1,SW,629
SP12,5/28/12,11:04,98,44.34712,-67.82023,44.35695,-67.82117,5,1,R,16.5,00:15,2803948,0.5937,7.5,31.72,18.1,9.6,31.44,2,H,5/28/12,11:19,0,1,S,486
SP12,5/28/12,12:27,99,44.4175,-67.73907,44.40785,-67.75108,5,2,R,23.4,00:20,2803949,0.7747,7.4,31.76,24.4,8.6,31.65,1,K,5/28/12,12:47,1,2,SE,357
SP12,5/28/12,13:39,100,44.45213,-67.72067,44.46297,-67.72288,5,1,F,19.2,00:15,2803950,0.6621,7.6,31.68,19.5,8.8,31.5,2,C,5/28/12,13:54,1,1,SW,260
SP12,5/29/12,07:18,101,44.32087,-67.72367,44.31358,-67.73987,5,3,R,42.5,00:20,2803951,0.8409,7.2,32.27,42.5,8.3,32.02,1,K,5/29/12,07:38,1,1,NW,555
SP12,5/29/12,08:31,102,44.3028,-67.697,44.29418,-67.7109,5,3,R,44.1,00:19,2803952,0.8208,7.2,32.34,49.3,8.1,32.04,1,H,5/29/12,08:50,1,2,SE,585
SP12,5/29/12,10:50,103,44.23398,-67.78367,44.24608,-67.776,5,3,R,53.1,00:20,2803953,0.8131,7.3,32.7,50.5,8.2,32.04,1,K,5/29/12,11:10,1,2,SE,679
SP12,5/29/12,12:44,104,44.17338,-67.7504,44.1639,-67.737,5,4,R,121,00:20,2803954,0.8108,7.8,33.65,114,8.4,32.28,1,K,5/29/12,13:04,7,3,S,746
SP12,5/30/12,07:54,105,44.27195,-67.57958,44.28153,-67.56892,5,4,R,67.2,00:20,2803955,0.7421,7.8,33.43,59.6,7.6,32.07,1,K,5/30/12,08:14,4,2,NE,618
SP12,5/30/12,09:19,106,44.29822,-67.50215,44.28938,-67.5185,5,4,F,60.9,00:20,2803956,0.8965,7.7,33.03,56.1,9.4,32.33,1,K,5/30/12,09:39,3,1,NE,594
SP12,5/30/12,11:14,107,44.2959,-67.40832,44.28567,-67.41973,5,4,R,110,00:20,2803957,0.7837,8.3,34.2,113,10.3,32.49,1,K,5/30/12,11:34,2,1,NE,598
SP12,5/30/12,13:43,108,44.434,-67.55777,44.4257,-67.56453,5,2,R,32.2,00:15,2803958,0.5771,7.3,31.8,31.3,7.9,31.66,2,A,5/30/12,13:58,2,1,SW,298
SP12,5/31/12,06:48,109,44.43312,-67.19447,44.42438,-67.20967,5,3,NA,56.5,00:20,2803959,0.837,7.7,32.62,57.8,8.4,32.23,1,K,5/31/12,07:08,2,2,SE,346
SP12,5/31/12,08:08,110,44.43018,-67.14585,44.42377,-67.15778,5,3,R,60,00:15,2803960,0.6408,7.8,33.08,57.7,8.8,32.33,2,A,5/31/12,08:23,2,2,SE,348
SP12,5/31/12,09:51,111,44.52302,-67.25317,44.51183,-67.2553,5,3,R,45.6,00:15,2803961,0.685,7.6,32.06,46.2,7.7,32.06,2,A,5/31/12,10:06,2,1,SE,203
SP12,5/31/12,11:15,112,44.527,-67.3043,44.523,-67.3199,5,2,R,33,00:16,2803962,0.719,7.4,31.88,34.2,7.4,31.76,2,A,5/31/12,11:31,2,2,S,201
SP12,5/31/12,12:49,113,44.59002,-67.46902,44.59145,-67.45063,5,1,NA,5.8,00:20,2803963,0.8036,8.2,31.53,8.4,9,31.45,1,K,5/31/12,13:09,1,1,N,114
SP12,5/31/12,14:25,114,44.58393,-67.30932,44.58958,-67.29203,5,2,F,27.1,00:20,2803964,0.8661,7.5,31.66,27.4,7.6,31.63,1,K,5/31/12,14:45,1,2,N,120
SP12,5/31/12,15:36,115,44.62422,-67.3322,44.63693,-67.32635,5,1,R,11.4,00:20,2803965,0.8546,7.6,31.71,9.1,7.7,31.63,1,K,5/31/12,15:56,1,1,NE,86
SP12,6/1/12,07:16,116,44.69875,-66.99852,44.68698,-67.00605,5,3,R,45.7,00:20,2803966,0.7839,7.3,31.73,46.1,7.4,31.65,1,K,6/1/12,07:36,1,2,NW,49
SP12,6/1/12,08:49,117,44.70848,-66.9573,44.70082,-66.96667,5,3,F,57.8,00:16,2803967,0.6296,7.3,31.78,55.4,7.5,31.68,2,A,6/1/12,09:05,1,1,NE,42
SP12,6/1/12,10:19,118,44.76877,-66.97087,44.75568,-66.99018,5,3,R,46.8,00:20,2803968,1.1438,7.5,31.53,45.2,8.4,31.04,1,C,6/1/12,10:39,1,1,E,11
SP12,6/1/12,12:00,119,44.80467,-66.94837,44.80023,-66.95695,5,2,R,23.8,00:10,2803969,0.4587,7.2,31.8,23.7,8.7,30.8,3,A,6/1/12,12:10,0.5,2,NW,2
SP13,5/6/13,07:30,1,42.93425,-70.6732,42.94133,-70.65755,1,2,R,27.2,00:20,3060107,0.818,5.6,32.26,27.5,8.9,31.17,1,K,5/6/13,07:30,1,1,,594
SP13,5/6/13,09:00,2,42.90712,-70.64753,42.9159,-70.6345,1,2,R,33.2,00:20,3060108,0.7965,5.4,32.36,34.5,9.2,30.93,1,K,5/6/13,09:00,1,1,,636
SP13,5/6/13,10:30,3,42.92923,-70.75467,42.94003,-70.74272,1,1,F,14.5,00:20,3060109,0.8493,6,32.09,16.4,10.3,30.29,1,K,5/6/13,10:30,1,1,,610
SP13,5/6/13,11:36,4,42.9496,-70.71228,42.94255,-70.72777,1,1,R,20.9,00:20,3060110,0.8085,6,32.1,19.7,10.4,30.27,1,K,5/6/13,11:36,2,1,SW,592
SP13,5/6/13,13:14,5,43.03263,-70.69445,43.04435,-70.68615,1,1,R,8.6,00:19,3060111,0.798,9.7,30.42,9.6,10.5,29.93,1,K,5/6/13,13:14,2,1,SE,476
SP13,5/7/13,08:15,6,42.86605,-70.48073,42.87877,-70.47922,1,4,R,59.3,00:20,3060112,0.8443,5,32.6,56.4,9.7,30.89,1,K,5/7/13,08:15,1,1,W,684
SP13,5/7/13,09:45,7,42.9415,-70.4593,42.9415,-70.44197,1,3,R,57,00:20,3060113,0.7667,4.9,32.5,55.4,9.8,30.6,1,K,5/7/13,09:45,1,1,E,603
SP13,5/7/13,11:25,8,42.97955,-70.5105,42.98043,-70.49785,1,3,R,48.1,00:15,3060114,0.5726,4.9,32.47,49.8,9.9,30.36,2,A,5/7/13,11:25,1,1,E,561
SP13,5/7/13,12:48,9,43.06173,-70.4621,43.05322,-70.47548,1,3,R,46.1,00:20,3060115,0.7712,5,32.35,45.6,10.2,30.32,1,K,5/7/13,12:48,1,2,S,466
SP13,5/7/13,14:15,10,43.02848,-70.56163,43.03478,-70.5567,1,2,R,31.3,00:12,3060116,0.436,5.3,32.34,34,10.6,30.31,3,A,5/7/13,14:15,2,2,S,499
SP13,5/8/13,07:44,11,43.20845,-70.5745,43.19633,-70.57895,1,1,NA,12.6,00:17,3060117,0.7772,6,31.94,13.7,9.6,30.63,2,A,5/8/13,07:44,1,1,S,300
SP13,5/8/13,09:32,12,43.28545,-70.53257,43.27358,-70.53127,1,1,R,18.3,00:18,3060118,0.7124,5.6,32.1,18.9,9.2,30.63,1,K,5/8/13,09:32,0,1,S,218
SP13,5/8/13,11:14,13,43.20332,-70.40908,43.21497,-70.4024,1,3,R,40.7,00:20,3060119,0.7659,5.1,32.33,41.4,10.7,30.23,1,K,5/8/13,11:14,1,1,SE,308
SP13,5/8/13,13:04,14,43.20403,-70.29257,43.19518,-70.29907,1,4,NA,56.5,00:15,3060120,0.6114,4.9,30.71,58.8,11,30.22,2,A,5/8/13,13:04,1,2,S,333
SP13,5/8/13,14:12,15,43.1696,-70.26775,43.15977,-70.28217,1,4,R,68.3,00:20,3060121,0.8557,5.1,32.72,66.9,10.9,30.31,1,K,5/8/13,14:12,1,2,S,372
SP13,5/9/13,08:13,16,43.10773,-70.25767,43.12082,-70.25067,1,4,R,79.5,00:20,3060122,0.8595,5.3,32.97,77.3,10.9,30.89,1,K,5/9/13,08:13,2,1,N,428
SP13,5/9/13,10:06,17,43.25397,-70.20768,43.26428,-70.19745,1,4,R,66,00:20,3060123,0.7686,5.1,32.7,62,9.8,31.67,1,K,5/9/13,10:06,2,1,NE,255
SP13,5/9/13,12:15,18,43.40352,-70.13353,43.39392,-70.12017,1,4,F,59.5,00:20,3060124,0.828,4.9,32.49,60.6,10.5,31.15,1,K,5/9/13,12:15,2,1,SE,105
SP13,5/9/13,13:25,19,43.39837,-70.04308,43.40982,-70.0393,1,4,R,73.4,00:20,3060125,0.838,5.1,32.64,71.1,10,31.81,1,K,5/9/13,13:25,0,1,NE,109
SP13,5/10/13,06:52,20,43.512,-70.19247,43.50195,-70.20522,1,2,R,32.9,00:21,3060126,0.8116,5.2,32.18,34.1,10,30.22,1,K,5/10/13,06:52,1,1,N,20
SP13,5/10/13,08:23,21,43.42488,-70.226,43.41415,-70.2415,1,3,R,48.6,00:20,3060127,0.8081,5,32.06,47.5,10.4,31.16,1,K,5/10/13,08:23,1,1,SW,88
SP13,5/10/13,09:42,22,43.42457,-70.28762,43.43173,-70.27897,1,2,F,33,00:16,3060128,0.6309,5.3,32.23,35,9.5,31.02,2,A,5/10/13,09:42,1,1,NW,73
SP13,5/10/13,11:19,23,43.5173,-70.34255,43.50385,-70.3506,1,1,R,6.9,00:20,3060129,0.8853,12,30.01,8.2,9,30.41,1,K,5/10/13,11:19,0.5,1,S,14
SP13,5/10/13,12:32,24,43.50507,-70.25325,43.5135,-70.23915,1,2,R,23.9,00:20,3060130,0.8103,5.5,32,24.3,10.4,30.5,1,K,5/10/13,12:32,1,1,SE,18
SP13,5/13/13,06:19,25,43.65765,-70.1578,43.65097,-70.17165,2,1,R,16.3,00:20,3060131,0.7654,6.7,31.52,12.1,8.4,30.82,1,K,5/13/13,06:19,1,2,W,406
SP13,5/13/13,08:06,26,43.71595,-70.09688,43.70955,-70.10207,2,1,R,13.8,00:12,3060132,0.4481,7,31.47,15.7,9.3,30.38,3,D,5/13/13,08:06,1,3,W,254
SP13,5/13/13,09:53,27,43.76018,-70.08513,43.77227,-70.07492,2,1,R,9.8,00:20,3060133,0.8635,9,31.09,8.7,10.8,30.24,1,K,5/13/13,09:53,1,3,W,152
SP13,5/13/13,11:34,28,43.66125,-70.07612,43.67133,-70.06823,2,1,R,21.8,00:17,3060134,0.722,6.3,31.87,18.1,8.3,30.77,2,A,5/13/13,11:34,2,2,W,370
SP13,5/14/13,07:24,29,43.51817,-70.11115,43.50588,-70.11787,2,3,R,41.3,00:20,3060135,0.8013,5.1,32.31,42.8,9,30.99,1,K,5/14/13,07:24,1,1,NW,660
SP13,5/14/13,09:27,30,43.42505,-69.92465,43.4391,-69.92048,2,4,R,83.8,00:20,3060136,0.8627,5.3,31.99,85.6,9.6,31.17,1,K,5/14/13,09:27,1,2,N,741
SP13,5/14/13,11:10,31,43.53933,-69.87363,43.52958,-69.88135,2,4,R,56.8,00:17,3060137,0.6857,4.9,32.45,59.1,9.6,30.65,2,A,5/14/13,11:10,0.5,1,,644
SP13,5/14/13,12:24,32,43.57912,-69.84532,43.58597,-69.83705,2,3,R,50.3,00:15,3060138,0.5602,4.9,32.39,,9,30.79,2,H,5/14/13,12:24,0.5,1,,566
SP13,5/14/13,13:30,33,43.56422,-69.7798,43.57595,-69.77268,2,4,R,61.5,00:20,3060139,0.7876,4.9,29.33,58.7,9.2,30.6,1,K,5/14/13,13:30,1,1,,594
SP13,5/14/13,15:23,34,43.68418,-69.70978,43.69313,-69.70345,2,3,RA,39.5,00:15,3060140,0.6247,5.1,32.27,38.8,8.6,31.18,2,A,5/14/13,15:23,1,1,,345
SP13,5/15/13,08:29,35,43.70805,-69.74367,43.69435,-69.74698,2,1,F,16.4,00:20,3060141,0.8522,5.6,32.13,18.9,8.2,30.07,1,K,5/15/13,08:29,1,1,NW,306
SP13,5/15/13,09:41,36,43.66067,-69.81482,43.66875,-69.80013,2,1,R,15.8,00:20,3060142,0.8076,5.7,32.14,19.4,8.5,30.06,1,K,5/15/13,09:41,1,1,S,381
SP13,5/15/13,10:53,37,43.60822,-69.8631,43.59745,-69.87077,2,3,F,44.8,00:19,3060143,0.7543,5,32.23,46.8,9.4,29.94,1,A,5/15/13,10:53,1,2,SW,535
SP13,5/15/13,12:10,38,43.66173,-69.91063,43.67488,-69.90685,2,2,R,26.4,00:20,3060144,0.8135,5.6,32.14,23.6,9.5,29.16,1,K,5/15/13,12:10,1,2,SE,377
SP13,5/15/13,14:19,39,43.7095,-69.69098,43.71823,-69.68915,2,2,R,37,00:14,3060145,0.5347,5.6,32.1,26.5,9.6,29.75,3,A,5/15/13,14:19,0.5,2,S,268
SP13,5/16/13,08:14,40,43.56148,-69.62628,43.55058,-69.61425,2,4,NA,73.7,00:20,3060146,0.8739,5.6,32.94,92.6,8.8,31.51,1,K,5/16/13,08:14,5,2,S,627
SP13,5/16/13,09:17,41,43.54213,-69.573,43.55418,-69.56245,2,4,RA,86.3,00:20,3060147,0.8731,5.7,32.95,84.6,8.9,31.69,1,K,5/16/13,09:17,5,2,S,630
SP13,5/16/13,10:59,42,43.62727,-69.59702,43.63612,-69.59298,2,3,RA,57.9,00:15,3060148,0.5751,5.1,32.51,55.1,9.2,30.12,2,A,5/16/13,10:59,2,1,SW,473
SP13,5/16/13,12:22,43,43.68172,-69.5136,43.69582,-69.5185,2,4,F,68.9,00:20,3060149,0.8777,5.1,30.48,62.1,9,31.59,1,K,5/16/13,12:22,3,1,S,353
SP13,5/16/13,13:27,44,43.71603,-69.5501,43.72893,-69.55257,2,3,RA,49.6,00:20,3060150,0.7823,5,32.29,51.8,9,31.55,1,K,5/16/13,13:27,1,2,SW,274
SP13,5/17/13,06:52,45,43.8203,-69.5291,43.8102,-69.53028,2,2,R,30.4,00:15,3060151,0.628,5.4,32.18,30.9,8.6,31.52,2,A,5/17/13,06:52,0.5,1,W,94
SP13,5/17/13,08:11,46,43.83702,-69.48637,43.82467,-69.48872,2,2,F,35,00:20,3060152,0.7539,5.2,32.2,38.8,8.8,31.49,1,K,5/17/13,08:11,1,1,W,77
SP13,5/17/13,11:31,47,43.76297,-69.35773,43.75415,-69.36375,2,3,R,45,00:15,3060153,0.6116,5.2,32.43,47.5,8.9,31.75,2,A,5/17/13,11:31,0.5,1,NW,208
SP13,5/17/13,14:00,48,43.73592,-69.66337,43.74852,-69.65785,2,2,NA,34.5,00:20,3060154,0.8042,5.3,32.18,32.2,9.7,31.27,1,K,5/17/13,14:00,1,2,N,232
SP13,5/17/13,16:02,49,43.79032,-69.64802,43.8012,-69.64517,2,1,NA,20.9,00:17,3060155,0.6666,5.5,32.08,18.9,10.2,31.19,2,H,5/17/13,16:02,0.5,2,N,112
SP13,5/20/13,09:21,50,43.75963,-69.21268,43.76927,-69.21527,3,3,R,49.6,00:16,3060156,0.6316,5.2,32.22,47.8,8.7,31.73,2,A,5/20/13,09:21,4,2,S,566
SP13,5/20/13,10:51,51,43.74367,-69.15395,43.75213,-69.14558,3,3,R,55.5,00:17,3060157,0.6364,5.1,31.79,53.6,8.5,31.69,2,A,5/20/13,10:51,4,2,W,569
SP13,5/20/13,11:56,52,43.77257,-69.15408,43.78268,-69.13903,3,3,R,49.2,00:22,3060158,0.9246,5.2,32.23,48.2,8.8,31.62,1,K,5/20/13,11:56,3,1,SW,544
SP13,5/20/13,13:44,53,43.88417,-69.2285,43.8965,-69.21802,3,2,R,31.4,00:20,3060159,0.8877,6.5,31.88,29.4,9.5,30.74,1,K,5/20/13,13:44,3,1,E,369
SP13,5/20/13,16:55,54,43.96235,-69.15322,43.96542,-69.13585,3,1,R,16.5,00:19,3060160,0.8133,7.1,31.67,16.9,9.4,30.68,1,K,5/20/13,16:55,2,1,SW,254
SP13,5/21/13,07:12,55,44.19535,-68.87232,44.18847,-68.87625,3,1,R,15.2,00:12,3060161,0.45,6.9,31.81,18.2,9.6,29.93,3,A,5/21/13,07:12,,2,S,104
SP13,5/21/13,09:14,56,44.24498,-68.72067,44.25355,-68.7303,3,1,R,7,00:15,3060162,0.6566,8.2,30.8,7.3,8.2,30.72,2,A,5/21/13,09:14,,1,NE,55
SP13,5/21/13,10:20,57,44.29317,-68.75542,44.29603,-68.77393,3,1,R,13.8,00:20,3060163,0.8231,5.7,31.44,20,10.1,29.04,1,K,5/21/13,10:20,,1,NE,28
SP13,5/21/13,12:04,58,44.22513,-68.91328,44.2134,-68.92243,3,2,NA,27.5,00:19,3060164,0.8138,6.2,31.57,32.2,11,28.36,1,K,5/21/13,12:04,,1,S,76
SP13,5/21/13,13:38,59,44.18818,-69.0181,44.17553,-69.02428,3,2,R,28.5,00:20,3060165,0.86,5.6,30,26,11,27.86,1,K,5/21/13,13:38,,1,S,112
SP13,5/21/13,15:01,60,44.13565,-69.0405,44.12285,-69.04052,3,1,R,22.9,00:20,3060166,0.7927,6,30.96,22.7,10.2,28.82,1,K,5/21/13,15:21,0.5,2,S,151
SP13,5/22/13,08:22,61,43.86185,-69.06042,43.84852,-69.05968,3,2,R,35.8,00:20,3060167,0.8036,5.6,32.06,39.2,7.9,31.47,1,K,5/22/13,08:42,2,1,S,412
SP13,5/22/13,09:55,62,43.79352,-69.07842,43.78373,-69.08437,3,3,RA,46.1,00:16,3060168,0.6451,5.3,32.1,47.5,8.3,31.57,2,A,5/22/13,10:11,3,1,SE,521
SP13,5/22/13,11:46,63,43.64592,-69.13185,43.6345,-69.14232,3,4,NA,72.8,00:20,3060169,0.8399,5.3,32.75,83.6,9.7,32.07,1,K,5/22/13,12:06,3,2,SE,705
SP13,5/22/13,14:17,64,43.53822,-68.96157,43.54615,-68.94745,3,4,NA,59.3,00:20,3060170,0.775,5.2,32.6,63,10,32.1,1,K,5/22/13,14:37,2,1,SE,798
SP13,5/22/13,15:28,65,43.60595,-68.9447,43.61795,-68.93702,3,4,F,67.4,00:19,3060171,0.7924,5.1,32.53,72.5,8.4,31.95,1,K,5/22/13,15:47,3,1,SE,746
SP13,5/23/13,10:36,66,43.85472,-68.59168,43.85263,-68.58333,3,4,RA,58.9,00:11,3060172,0.4071,5.6,32.6,59.5,8.7,31.94,3,A,5/23/13,10:47,1,1,SW,428
SP13,5/23/13,11:52,67,43.79422,-68.62847,43.78352,-68.63698,3,4,NA,64.7,00:20,3060173,0.7535,5.6,32.66,66.7,8.8,32.08,1,K,5/23/13,12:12,1,1,SW,535
SP13,5/23/13,13:36,68,43.85143,-68.74118,43.8565,-68.73085,3,3,NA,53.4,00:15,3060174,0.5566,5.5,32.18,50.5,8.1,31.72,2,A,5/23/13,13:51,2,1,SW,422
SP13,5/23/13,14:48,69,43.89305,-68.67483,43.88402,-68.6878,3,3,NA,50.5,00:20,3060175,0.7864,5.4,32.22,51.5,8.6,31.92,1,K,5/23/13,15:08,2,2,SW,382
SP13,5/23/13,16:07,70,43.90465,-68.7567,43.91743,-68.75255,3,3,F,47.1,00:20,3060176,0.7984,5.7,32.08,52.2,8.3,31.71,1,K,5/23/13,16:27,3,1,SW,360
SP13,5/24/13,08:45,71,44.13488,-68.75653,44.14477,-68.75912,3,2,F,30.2,00:15,3060177,0.6079,7.8,31.14,28.5,8.3,30.6,2,A,5/24/13,09:00,5,3,SE,146
SP13,5/27/13,08:01,72,44.05547,-68.39343,44.06567,-68.40422,4,2,R,36.8,00:19,3060178,0.7823,6.8,31.86,32.6,7.6,31.74,1,A,5/27/13,08:20,4,2,NW,432
SP13,5/27/13,09:50,73,43.99977,-68.4034,44.00872,-68.39737,4,3,R,48.6,00:15,3060179,0.6119,6.2,32.2,47.2,7.5,31.73,2,A,5/27/13,10:05,3,2,NW,517
SP13,5/27/13,11:34,74,43.90785,-68.36405,43.91222,-68.35765,4,4,R,69,00:10,3060180,0.3992,5.8,32.74,65.6,7.1,32.01,3,C,5/27/13,11:44,2,1,NW,660
SP13,5/27/13,12:58,75,43.9099,-68.42265,43.9176,-68.4099,4,4,R,60.3,00:19,3060181,0.7311,6,31.72,60.2,7.2,31.98,1,A,5/27/13,13:17,3,2,NW,657
SP13,5/27/13,14:01,76,43.95915,-68.40913,43.9642,-68.39358,4,3,R,52.3,00:20,3060182,0.7649,6.2,32.37,51.6,7.7,31.76,1,K,5/27/13,14:21,2,1,NW,593
SP13,5/28/13,07:26,77,44.2461,-68.46327,44.23753,-68.45277,4,1,R,12.6,00:18,3060183,0.6979,8.6,31.1,11.3,9.3,31.11,1,A,5/28/13,07:44,,1,,148
SP13,5/28/13,09:37,78,44.36448,-68.54178,44.37345,-68.54123,4,1,R,12.4,00:15,3060184,0.538,9.3,31.6,13,9.1,31.07,2,A,5/28/13,09:52,,1,,34
SP13,5/28/13,11:15,79,44.3615,-68.4555,44.35205,-68.45847,4,1,R,17.8,00:16,3060185,0.5933,8.4,31.55,16.9,10.4,29.65,2,A,5/28/13,11:31,,1,SW,48
SP13,5/29/13,09:09,80,44.05708,-68.12555,44.06568,-68.12933,4,3,NA,54,00:15,3060186,0.6291,6.4,32.32,55.1,7.3,32.01,2,A,5/29/13,09:24,2,2,S,141
SP13,5/29/13,10:26,81,44.05612,-68.05892,44.053,-68.07172,4,4,F,60,00:15,3060187,0.6803,6.6,32.64,62,6.9,32.04,2,A,5/29/13,10:41,1,1,SE,446
SP13,5/29/13,11:52,82,43.99333,-68.05732,44.00207,-68.05477,4,4,R,70.3,00:14,3060188,0.5659,6.7,32.85,66.6,7.9,32.26,3,D,5/29/13,12:06,2,2,E,532
SP13,5/29/13,14:13,83,44.10433,-68.00643,44.0956,-68.01145,4,3,NA,54.2,00:16,3060189,0.6271,6.5,32.19,56.3,6.9,32.09,2,A,5/29/13,14:29,2,2,SE,360
SP13,5/29/13,15:10,84,44.12687,-68.01643,44.11418,-68.0292,4,3,R,52.8,00:23,3060190,0.9413,6.4,32.29,55.8,6.8,32.03,1,K,5/29/13,15:33,2,2,SE,329
SP13,5/30/13,07:25,85,44.21675,-68.06902,44.22612,-68.08185,4,3,F,41,00:20,3060191,0.8008,6.6,31.89,39.1,7.5,31.7,1,K,5/30/13,07:45,2,1,W,178
SP13,5/30/13,08:59,86,44.26465,-68.02188,44.25127,-68.02243,4,2,R,36.2,00:20,3060192,0.8343,6.4,31.98,35.8,7.2,31.74,1,K,5/30/13,09:19,2,1,W,124
SP13,5/30/13,11:17,87,44.14513,-67.91397,44.15388,-67.89922,4,3,R,52.5,00:20,3060193,0.8516,6.8,32.63,52.4,7.5,32.27,1,K,5/30/13,11:37,3,1,W,275
SP13,5/30/13,12:44,88,44.18722,-67.97313,44.1992,-67.96508,4,3,NA,44.9,00:20,3060194,0.8048,6.5,32.23,43.6,7.9,31.68,1,K,5/30/13,13:04,3,1,W,226
SP13,5/30/13,14:37,89,44.22878,-68.13347,44.24232,-68.13383,4,2,NA,38,00:20,3060195,0.8147,6.6,31.83,37,9.4,31.55,1,K,5/30/13,14:57,2,1,W,158
SP13,5/31/13,08:08,90,44.28505,-68.13067,44.2946,-68.12967,4,2,F,35.5,00:15,3060196,0.5739,6.7,31.45,35,8.7,31.44,2,A,5/31/13,08:23,0.5,1,,102
SP13,5/31/13,09:13,91,44.3344,-68.1161,44.34837,-68.11567,4,2,R,30.4,00:20,3060197,0.8389,6.7,31.87,31.5,9,31.56,1,K,5/31/13,09:33,0.5,1,S,59
SP13,5/31/13,10:52,92,44.43877,-68.15363,44.44638,-68.1593,4,1,R,16.3,00:14,3060198,0.52,7.9,29.24,17.6,8.1,30.59,3,A,5/31/13,11:06,,1,SE,12
SP13,5/31/13,12:19,93,44.44065,-68.18635,44.44427,-68.19702,4,2,R,22.5,00:16,3060199,0.6681,7.3,31.74,22.9,11.8,30.93,2,A,5/31/13,12:35,,1,SE,10
SP13,5/31/13,13:47,94,44.43925,-68.24292,44.43398,-68.22832,4,1,R,18.8,00:18,3060200,0.7215,7.5,31.73,22,12.8,30.66,1,A,5/31/13,14:05,,1,SE,8
SP13,6/3/13,09:45,95,44.24613,-67.9174,44.23943,-67.92672,5,2,R,39.5,00:15,3060201,0.568,6.8,32.17,39.8,8.5,31.58,2,A,6/3/13,10:00,4,1,W,651
SP13,6/3/13,12:21,96,44.38007,-67.91152,44.36828,-67.9029,5,1,R,20.2,00:20,3060202,0.813,7.1,31.78,20.9,8.3,31.47,1,K,6/3/13,12:41,3,2,SW,420
SP13,6/3/13,15:02,97,44.4022,-67.75153,44.41183,-67.75167,5,2,R,24.7,00:15,3060203,0.6136,6.9,31.73,23.9,9.3,31.33,2,A,6/3/13,15:17,5,2,SW,392
SP13,6/4/13,06:41,98,44.45222,-67.72172,44.4622,-67.72368,5,1,F,20,00:15,3060204,0.6122,7.2,31.67,20.2,9.4,31.18,2,A,6/4/13,06:56,2,1,N,260
SP13,6/4/13,08:26,99,44.3721,-67.65898,44.36803,-67.66897,5,2,NA,35.5,00:13,3060205,0.5384,6.8,31.99,36.4,7.6,31.76,3,A,6/4/13,08:39,3,2,W,460
SP13,6/4/13,10:52,100,44.25655,-67.66745,44.2648,-67.65283,5,4,R,55.7,00:20,3060206,0.8272,6.9,32.61,55.5,7.7,32.14,1,K,6/4/13,11:12,3,2,NW,639
SP13,6/4/13,12:04,101,44.27578,-67.66455,44.28743,-67.65592,5,3,NA,53.9,00:20,3060207,0.8056,6.9,32.58,53,7.7,32.09,1,K,6/4/13,12:24,2,1,W,614
SP13,6/4/13,13:24,102,44.30362,-67.68788,44.31183,-67.67217,5,3,R,43.9,00:20,3060208,0.8538,6.8,32.35,42.9,7.8,31.98,1,K,6/4/13,13:44,2,1,NW,557
