DMR_TRIP_IDENTIFIER,DMR_EFFORT_IDENTIFIER,REGION,STRATUM,COMMON_NAME,SAMPLE_LENGTH,FREQUENCY,SAMPLE_TYPE,SEX,MATURITY_TYPE,DMR_TRAWL_FISHID,DMR_SAMPLE_IDENTIFIER,AGE,SAMPLE_WEIGHT,GUT_FULLNESS
SP17,82,4,1,flounder winter,10,1,Bio,Female,I,G106,-979590833,,10,
SP17,82,4,1,flounder winter,10,1,Bio,Male,I,G106,-2023664206,,10,
SP17,82,4,1,flounder winter,11,1,Bio,Female,I,G106,-337045363,,14,
SP17,82,4,1,flounder winter,11,1,Bio,Male,I,G106,1820113712,,14,
SP17,82,4,1,flounder winter,12,1,Bio,Female,I,G106,105381578,,20,
SP17,82,4,1,flounder winter,13,1,Bio,Female,I,G106,-31848591,,22,
SP17,82,4,1,flounder winter,13,1,Bio,Male,I,G106,456026010,,24,
SP17,82,4,1,flounder winter,14,1,Bio,Male,I,G106,1740562183,,28,
SP17,82,4,1,flounder winter,15,1,Bio,Female,I,G106,-591621613,,32,
SP17,82,4,1,flounder winter,15,1,Bio,Female,I,G106,1954731230,,42,
SP17,82,4,1,flounder winter,15,1,Bio,Female,I,G106,-1750237636,,38,
SP17,82,4,1,flounder winter,15,1,Bio,Female,I,G106,570733177,,34,
SP17,82,4,1,flounder winter,16,1,Bio,Female,I,G106,879498566,,38,
SP17,82,4,1,flounder winter,18,1,Bio,Female,I,G106,-1315308469,,52,
SP17,82,4,1,flounder winter,19,1,Bio,Female,T,G106,-559627243,,64,
SP17,82,4,1,flounder winter,20,1,Bio,Female,S,G106,2117424356,,78,
SP17,82,4,1,flounder winter,27,1,Bio,Female,S,G106,-1641889960,,204,
SP17,85,4,3,flounder winter,9,1,Bio,Male,I,G106,372119800,,8,
SP17,85,4,3,flounder winter,11,1,Bio,Female,I,G106,-1737903873,,14,
SP17,85,4,3,flounder winter,13,1,Bio,Male,I,G106,-1581576134,,18,
SP17,85,4,3,flounder winter,13,1,Bio,Male,I,G106,-352979405,,20,
SP17,85,4,3,flounder winter,14,1,Bio,Female,I,G106,-613198665,,28,
SP17,85,4,3,flounder winter,14,1,Bio,Male,I,G106,2025987104,,26,
SP17,85,4,3,flounder winter,15,1,Bio,Male,I,G106,-1141826747,,26,
SP17,85,4,3,flounder winter,15,1,Bio,Male,I,G106,203574828,,28,
SP17,85,4,3,flounder winter,15,1,Bio,Female,I,G106,-534656734,,38,
SP17,85,4,3,flounder winter,15,1,Bio,Female,I,G106,-514007218,,30,
SP17,85,4,3,flounder winter,16,1,Bio,Female,I,G106,-551229701,,36,
SP17,85,4,3,flounder winter,16,1,Bio,Female,I,G106,-1555872323,,40,
SP17,85,4,3,flounder winter,21,1,Bio,Female,T,G106,123974049,,98,
SP17,85,4,3,flounder winter,34,1,Bio,Female,T,G106,1146697428,,434,
SP17,85,4,3,plaice american (dab),16,1,Bio,Male,I,G102,1972105905,,24,
SP17,85,4,3,plaice american (dab),16,1,Bio,Male,I,G102,1558490910,,25,
SP17,85,4,3,plaice american (dab),16,1,Bio,Female,I,G102,221420400,,25,
SP17,85,4,3,plaice american (dab),17,1,Bio,Male,I,G102,-986147185,,30,
SP17,85,4,3,plaice american (dab),17,1,Bio,Male,I,G102,-1934010918,,32,
SP17,85,4,3,plaice american (dab),18,1,Bio,Male,I,G102,-1695092444,,36,
SP17,85,4,3,plaice american (dab),21,1,Bio,Male,S,G102,-299545614,,58,
SP17,85,4,3,plaice american (dab),23,1,Bio,Male,I,G102,565471110,,76,
SP17,85,4,3,plaice american (dab),24,1,Bio,Male,R,G102,-606578792,,84,
SP17,85,4,3,plaice american (dab),25,1,Bio,Male,R,G102,558482827,,104,
SP17,85,4,3,plaice american (dab),25,1,Bio,Male,R,G102,-197790893,,98,
SP17,85,4,3,plaice american (dab),34,1,Bio,Female,R,G102,-239471175,,354,
SP17,85,4,3,plaice american (dab),37,1,Bio,Female,U,G102,-1357989035,,510,
SP17,86,4,4,haddock,16,1,Bio,Male,I,G074,-287009904,,34,
SP17,86,4,4,haddock,16,1,Bio,Female,I,G074,1858162769,,36,
SP17,86,4,4,haddock,19,1,Bio,Female,I,G074,1701045310,,48,
SP17,86,4,4,monkfish,21,1,Bio,Male,I,G197,1829084883,,150,empty
SP17,87,4,4,cod atlantic,28,1,Bio,Female,I,G073,1608203184,,188,
SP17,87,4,4,flounder winter,15,1,Bio,Female,I,G106,-780587753,,32,
SP17,87,4,4,flounder winter,16,1,Bio,Female,I,G106,-1013999860,,42,
SP17,87,4,4,flounder winter,18,1,Bio,Female,I,G106,-386771683,,56,
SP17,87,4,4,flounder winter,19,1,Bio,Female,I,G106,558957594,,70,
SP17,87,4,4,flounder winter,20,1,Bio,Female,I,G106,-1452469101,,80,
SP17,87,4,4,flounder winter,21,1,Bio,Female,I,G106,1315483608,,90,
SP17,87,4,4,flounder winter,28,1,Bio,Female,I,G106,-1805453063,,256,
SP17,87,4,4,haddock,21,1,Bio,Female,I,G074,-513648249,,74,
SP17,87,4,4,monkfish,17,1,Bio,Female,I,G197,-1472139659,,100,11cc
SP17,88,4,4,haddock,19,1,Bio,Male,D,G074,1812116520,,56,
SP17,88,4,4,haddock,20,1,Bio,Male,I,G074,1768737794,,70,
SP17,88,4,4,haddock,20,1,Bio,Male,I,G074,-1752574555,,70,
SP17,88,4,4,haddock,21,1,Bio,Female,I,G074,-1986636138,,72,
SP17,88,4,4,haddock,21,1,Bio,Female,I,G074,-552314368,,88,
SP17,88,4,4,haddock,21,1,Bio,Female,I,G074,-9448959,,78,
SP17,88,4,4,haddock,22,1,Bio,Female,I,G074,-788429220,,86,
SP17,88,4,4,haddock,23,1,Bio,Female,I,G074,30717620,,96,
SP17,88,4,4,haddock,23,1,Bio,Male,I,G074,-1317323865,,110,
SP17,88,4,4,haddock,24,1,Bio,Male,D,G074,-982006806,,106,
SP17,88,4,4,haddock,25,1,Bio,Male,T,G074,-1403675895,,124,
SP17,88,4,4,haddock,26,1,Bio,Female,S,G074,949070883,,146,
SP17,88,4,4,haddock,26,1,Bio,Female,I,G074,-1108760485,,158,
SP17,88,4,4,haddock,29,1,Bio,Male,D,G074,2025323615,,220,
SP17,88,4,4,haddock,34,1,Bio,Female,D,G074,-419740115,,384,
SP17,88,4,4,monkfish,23,1,Bio,Male,I,G197,-2047083601,,158,empty
SP17,88,4,4,monkfish,39,1,Bio,Female,I,G197,-1305839676,,832,50cc
SP17,88,4,4,monkfish,53,1,Bio,Female,T,G197,-1777261195,,2244,100cc
SP17,88,4,4,plaice american (dab),17,1,Bio,Male,I,G102,199356810,,30,
SP17,88,4,4,plaice american (dab),18,1,Bio,Male,I,G102,-1575277618,,38,
SP17,88,4,4,plaice american (dab),20,1,Bio,Male,I,G102,-47611451,,48,
SP17,88,4,4,plaice american (dab),21,1,Bio,Female,I,G102,-441666400,,68,
SP17,88,4,4,plaice american (dab),22,1,Bio,Male,I,G102,-1873582807,,76,
SP17,88,4,4,plaice american (dab),22,1,Bio,Female,I,G102,1208438349,,70,
SP17,88,4,4,plaice american (dab),23,1,Bio,Female,I,G102,-1505418959,,76,
SP17,88,4,4,plaice american (dab),25,1,Bio,Female,I,G102,1178169667,,122,
SP17,88,4,4,plaice american (dab),29,1,Bio,Male,R,G102,899357384,,190,
SP17,88,4,4,plaice american (dab),29,1,Bio,Male,R,G102,1681190923,,180,
SP17,88,4,4,plaice american (dab),29,1,Bio,Female,S,G102,-1851555807,,224,
SP17,88,4,4,plaice american (dab),30,1,Bio,Male,S,G102,-1714516281,,208,
SP17,88,4,4,plaice american (dab),31,1,Bio,Female,D,G102,589483426,,258,
SP17,88,4,4,plaice american (dab),31,1,Bio,Male,R,G102,811446651,,222,
SP17,88,4,4,plaice american (dab),32,1,Bio,Male,R,G102,1832442782,,246,
SP17,88,4,4,plaice american (dab),33,1,Bio,Female,D,G102,-76590209,,306,
SP17,88,4,4,plaice american (dab),35,1,Bio,Female,D,G102,-1403657476,,346,
SP17,88,4,4,plaice american (dab),36,1,Bio,Female,D,G102,-598358188,,412,
SP17,88,4,4,plaice american (dab),37,1,Bio,Female,D,G102,-1999921610,,446,
SP17,88,4,4,plaice american (dab),44,1,Bio,Female,D,G102,951587824,,808,
SP17,89,4,3,flounder yellowtail,26,1,Bio,Female,D,G105,2,,130,
SP17,89,4,3,flounder yellowtail,26,1,Bio,Female,D,G105,90845762,,130,
SP17,89,4,3,monkfish,18,1,Bio,Male,I,G197,-1841484233,,98,empty
SP17,90,4,2,flounder winter,12,1,Bio,Male,I,G106,-183200457,,18,
SP17,90,4,2,flounder winter,13,1,Bio,Male,I,G106,-1297072461,,18,
SP17,90,4,2,flounder winter,14,1,Bio,Female,I,G106,1325419194,,26,
SP17,90,4,2,flounder winter,15,1,Bio,Male,I,G106,-2054873567,,28,
SP17,90,4,2,flounder winter,15,1,Bio,Female,I,G106,225289388,,34,
SP17,90,4,2,flounder winter,16,1,Bio,Female,I,G106,-1388807619,,44,
SP17,90,4,2,flounder winter,17,1,Bio,Male,R,G106,789567352,,54,
SP17,90,4,2,flounder winter,19,1,Bio,Male,I,G106,-1263013426,,64,
SP17,90,4,2,flounder winter,21,1,Bio,Male,U,G106,1679635362,,106,
SP17,90,4,2,flounder winter,21,1,Bio,Female,D,G106,123645977,,102,
SP17,90,4,2,flounder winter,22,1,Bio,Male,U,G106,1241877152,,116,
SP17,90,4,2,flounder winter,24,1,Bio,Male,U,G106,335912827,,156,
SP17,90,4,2,flounder winter,27,1,Bio,Female,S,G106,537083845,,182,
SP17,90,4,2,monkfish,13,1,Bio,Male,I,G197,1022400091,,38,5cc
SP17,90,4,2,monkfish,17,1,Bio,Female,I,G197,-316657664,,58,3.5cc
SP17,91,4,3,cod atlantic,24,1,Bio,Female,I,G073,211001814,,100,
SP17,91,4,3,haddock,18,1,Bio,Female,I,G074,727914981,,48,
SP17,91,4,3,haddock,18,1,Bio,Female,I,G074,1777290050,,46,
SP17,91,4,3,haddock,19,1,Bio,Female,I,G074,-1557297509,,52,
SP17,91,4,3,haddock,19,1,Bio,Female,I,G074,1974463296,,60,
SP17,91,4,3,plaice american (dab),18,1,Bio,Male,I,G102,-939840518,,34,
SP17,91,4,3,plaice american (dab),19,1,Bio,Male,I,G102,1831425779,,46,
SP17,91,4,3,plaice american (dab),20,1,Bio,Female,I,G102,-1843225928,,56,
SP17,91,4,3,plaice american (dab),20,1,Bio,Female,I,G102,-585727399,,54,
SP17,91,4,3,plaice american (dab),37,1,Bio,Female,D,G102,-1353654362,,520,
SP17,92,4,3,flounder winter,12,1,Bio,Female,I,G106,-489829642,,20,
SP17,92,4,3,flounder winter,13,1,Bio,Male,I,G106,-1792148487,,18,
SP17,92,4,3,flounder winter,13,1,Bio,Female,I,G106,-328392813,,24,
SP17,92,4,3,flounder winter,13,1,Bio,Male,I,G106,839233855,,20,
SP17,92,4,3,flounder winter,14,1,Bio,Female,I,G106,-548626728,,26,
SP17,92,4,3,flounder winter,14,1,Bio,Female,I,G106,1789372808,,24,
SP17,92,4,3,flounder winter,14,1,Bio,Female,I,G106,6096591,,24,
SP17,92,4,3,flounder winter,14,1,Bio,Male,I,G106,-1138354811,,26,
SP17,92,4,3,flounder winter,15,1,Bio,Female,I,G106,2102563402,,30,
SP17,92,4,3,flounder winter,16,1,Bio,Male,I,G106,-128712463,,44,
SP17,92,4,3,flounder winter,16,1,Bio,Female,I,G106,1023328788,,40,
SP17,92,4,3,flounder winter,16,1,Bio,Female,I,G106,-1925698460,,42,
SP17,92,4,3,flounder winter,17,1,Bio,Male,I,G106,-680381693,,48,
SP17,92,4,3,flounder winter,17,1,Bio,Male,U,G106,466156777,,48,
SP17,92,4,3,flounder winter,18,1,Bio,Male,U,G106,-820460100,,62,
SP17,92,4,3,flounder winter,19,1,Bio,Male,U,G106,1812048397,,62,
SP17,92,4,3,flounder winter,19,1,Bio,Female,D,G106,482309255,,78,
SP17,92,4,3,flounder winter,19,1,Bio,Female,I,G106,1874961813,,58,
SP17,92,4,3,flounder winter,20,1,Bio,Male,R,G106,-603064014,,80,
SP17,92,4,3,flounder winter,22,1,Bio,Female,S,G106,1725739102,,108,
SP17,92,4,3,flounder winter,23,1,Bio,Female,S,G106,681052848,,118,
SP17,92,4,3,flounder winter,24,1,Bio,Female,D,G106,249018827,,164,
SP17,92,4,3,flounder winter,26,1,Bio,Female,S,G106,1790378182,,148,
SP17,92,4,3,flounder winter,35,1,Bio,Female,D,G106,-1104471270,,606,
SP17,92,4,3,monkfish,17,1,Bio,Female,I,G197,2011839007,,66,empty
SP17,93,4,3,cod atlantic,21,1,Bio,Female,I,G073,-1070698782,,72,
SP17,93,4,3,haddock,19,1,Bio,Male,I,G074,-954002847,,54,
SP17,93,4,3,halibut atlantic,53,1,Bio,Female,I,G101,-658111533,,1350,
SP17,93,4,3,plaice american (dab),18,1,Bio,Female,I,G102,198495406,,38,
SP17,93,4,3,plaice american (dab),18,1,Bio,Female,I,G102,-1983099241,,32,
SP17,93,4,3,plaice american (dab),19,1,Bio,Male,I,G102,-1169851764,,52,
SP17,93,4,3,plaice american (dab),19,1,Bio,Female,I,G102,290476701,,52,
SP17,93,4,3,plaice american (dab),20,1,Bio,Female,I,G102,-1953000550,,64,
SP17,93,4,3,plaice american (dab),23,1,Bio,Female,I,G102,482430483,,80,
SP17,96,4,2,monkfish,15,1,Bio,Male,I,G197,-1180070455,,64,10cc
SP17,97,4,2,monkfish,13,1,Bio,Male,I,G197,1634029177,,36,1cc
SP17,97,4,2,monkfish,14,1,Bio,Female,I,G197,613384518,,48,9cc
SP17,97,4,2,monkfish,15,1,Bio,Male,I,G197,-824271537,,66,4cc
SP17,97,4,2,monkfish,15,1,Bio,Female,I,G197,1731633380,,108,20cc
SP17,97,4,2,monkfish,16,1,Bio,Female,I,G197,-30990315,,66,empty
SP17,97,4,2,monkfish,17,1,Bio,Male,I,G197,804487602,,84,10cc
SP17,97,4,2,monkfish,18,1,Bio,Male,I,G197,-1496074165,,76,empty
SP17,99,5,2,flounder winter,13,1,Bio,Male,I,G106,-546172706,,20,
SP17,99,5,2,flounder winter,13,1,Bio,Male,I,G106,1033837116,,20,
SP17,99,5,2,flounder winter,14,1,Bio,Male,I,G106,-780086862,,30,
SP17,99,5,2,flounder winter,14,1,Bio,Female,I,G106,-58524982,,32,
SP17,99,5,2,flounder winter,14,1,Bio,Male,R,G106,-1641565327,,30,
SP17,99,5,2,flounder winter,15,1,Bio,Female,I,G106,599026439,,30,
SP17,99,5,2,flounder winter,17,1,Bio,Male,R,G106,-1626623979,,50,
SP17,99,5,2,flounder winter,19,1,Bio,Female,I,G106,-31942864,,80,
SP17,99,5,2,flounder winter,25,1,Bio,Female,D,G106,42649675,,190,
SP17,99,5,2,flounder winter,29,1,Bio,Female,D,G106,696878221,,270,
SP17,99,5,2,flounder winter,31,1,Bio,Female,S,G106,1888973028,,322,
SP17,99,5,2,monkfish,16,1,Bio,Female,I,G197,-193664011,,86,15cc
SP17,99,5,2,monkfish,18,1,Bio,Female,I,G197,-789977301,,156,30cc
SP17,99,5,2,monkfish,18,1,Bio,Male,I,G197,-120874990,,120,18cc
SP17,100,5,3,cod atlantic,19,1,Bio,Male,I,G073,810961162,,50,
SP17,100,5,3,haddock,19,1,Bio,Male,I,G074,-1781216001,,64,
SP17,100,5,3,haddock,19,1,Bio,Female,I,G074,1303352610,,72,
SP17,100,5,3,haddock,19,1,Bio,Female,I,G074,-1514181810,,56,
SP17,100,5,3,haddock,19,1,Bio,Female,I,G074,-359796553,,64,
SP17,100,5,3,haddock,20,1,Bio,Male,I,G074,1521797152,,76,
SP17,100,5,3,haddock,20,1,Bio,Male,I,G074,-980161119,,70,
SP17,100,5,3,haddock,20,1,Bio,Female,I,G074,-2040937733,,72,
SP17,100,5,3,haddock,21,1,Bio,Female,I,G074,205625157,,78,
SP17,100,5,3,haddock,28,1,Bio,Female,U,G074,190128852,,230,
SP17,100,5,3,monkfish,23,1,Bio,Male,I,G197,1283369765,,190,empty
SP17,101,5,2,flounder winter,14,1,Bio,Female,I,G106,-729986759,,24,
SP17,101,5,2,flounder winter,14,1,Bio,Female,I,G106,-619768570,,28,
SP17,101,5,2,flounder winter,18,1,Bio,Male,I,G106,676163415,,54,
SP17,101,5,2,flounder winter,20,1,Bio,Female,I,G106,174373964,,78,
SP17,101,5,2,flounder winter,20,1,Bio,Male,U,G106,-2067486440,,80,
SP17,101,5,2,flounder winter,21,1,Bio,Male,U,G106,-2000385984,,94,
SP17,101,5,2,flounder winter,23,1,Bio,Female,D,G106,-1713636653,,144,
SP17,101,5,2,flounder winter,26,1,Bio,Female,D,G106,-1307961841,,180,
SP17,101,5,2,flounder winter,29,1,Bio,Female,S,G106,-135157650,,230,
SP17,101,5,2,flounder winter,29,1,Bio,Female,D,G106,978824026,,294,
SP17,101,5,2,flounder winter,32,1,Bio,Female,S,G106,1611380635,,309,
SP17,101,5,2,flounder winter,32,1,Bio,Female,D,G106,-337551011,,346,
SP17,101,5,2,flounder winter,32,1,Bio,Female,D,G106,1828025153,,406,
SP17,101,5,2,plaice american (dab),17,1,Bio,Male,I,G102,-1478413500,,36,
SP17,101,5,2,plaice american (dab),18,1,Bio,Male,I,G102,-160650387,,36,
SP17,101,5,2,plaice american (dab),19,1,Bio,Male,I,G102,1834881066,,46,
SP17,101,5,2,plaice american (dab),20,1,Bio,Male,S,G102,2037493291,,56,
SP17,101,5,2,plaice american (dab),21,1,Bio,Female,I,G102,1403329269,,72,
SP17,101,5,2,plaice american (dab),21,1,Bio,Female,I,G102,-1099048174,,60,
SP17,101,5,2,plaice american (dab),22,1,Bio,Male,S,G102,712107174,,66,
SP17,101,5,2,plaice american (dab),23,1,Bio,Male,T,G102,888296751,,84,
SP17,101,5,2,plaice american (dab),27,1,Bio,Male,R,G102,1187711132,,142,
SP17,101,5,2,plaice american (dab),28,1,Bio,Male,S,G102,1865826192,,140,
SP17,101,5,2,plaice american (dab),31,1,Bio,Male,R,G102,103050983,,224,
SP17,101,5,2,plaice american (dab),36,1,Bio,Female,R,G102,-1958907842,,380,
SP17,101,5,2,plaice american (dab),41,1,Bio,Female,D,G102,1571064913,,650,
SP17,101,5,2,plaice american (dab),43,1,Bio,Female,U,G102,706460505,,670,
SP17,102,5,2,cod atlantic,5,1,Bio,Unknown,I,G073,801992300,,2,
SP17,102,5,2,cod atlantic,29,1,Bio,Male,I,G073,1987403255,,218,
SP17,103,5,1,flounder winter,11,1,Bio,Male,I,G106,-784545706,,10,
SP17,103,5,1,flounder winter,11,1,Bio,Male,I,G106,2060421749,,12,
SP17,103,5,1,flounder winter,12,1,Bio,Male,I,G106,1759461352,,14,
SP17,103,5,1,flounder winter,12,1,Bio,Male,I,G106,-1826646500,,16,
SP17,103,5,1,flounder winter,13,1,Bio,Male,S,G106,-496953169,,24,
SP17,103,5,1,flounder winter,14,1,Bio,Male,U,G106,1957211081,,24,
SP17,103,5,1,flounder winter,14,1,Bio,Male,R,G106,1741520611,,24,
SP17,103,5,1,flounder winter,15,1,Bio,Female,I,G106,946506477,,34,
SP17,103,5,1,flounder winter,17,1,Bio,Male,I,G106,676393937,,46,
SP17,103,5,1,flounder winter,17,1,Bio,Male,U,G106,-974149205,,48,
SP17,103,5,1,flounder winter,17,1,Bio,Female,I,G106,1888002494,,56,
SP17,103,5,1,flounder winter,17,1,Bio,Female,I,G106,-1026219417,,48,
SP17,103,5,1,flounder winter,18,1,Bio,Male,I,G106,2110478762,,60,
SP17,103,5,1,flounder winter,18,1,Bio,Female,I,G106,134123716,,48,
SP17,103,5,1,flounder winter,18,1,Bio,Female,D,G106,555775122,,68,
SP17,103,5,1,flounder winter,20,1,Bio,Male,U,G106,1629205209,,80,
SP17,103,5,1,flounder winter,21,1,Bio,Male,U,G106,768435750,,92,
SP17,103,5,1,flounder winter,23,1,Bio,Female,D,G106,-698917576,,136,
SP17,103,5,1,flounder winter,24,1,Bio,Female,I,G106,1901098256,,164,
SP17,103,5,1,flounder winter,27,1,Bio,Female,S,G106,-171363469,,214,
SP17,103,5,1,halibut atlantic,59,1,Bio,Female,I,G101,-1339396479,,2020,
SP17,103,5,1,monkfish,17,1,Bio,Female,I,G197,31664882,,107,30cc
SP17,104,5,1,monkfish,16,1,Bio,Female,I,G197,1979031061,,44,4cc
SP17,105,5,3,cod atlantic,4,1,Bio,Male,I,G073,-836282266,,1,
SP17,105,5,3,flounder winter,12,1,Bio,Male,I,G106,-1100954591,,14,
SP17,105,5,3,flounder winter,13,1,Bio,Female,I,G106,-1457679037,,18,
SP17,105,5,3,flounder winter,14,1,Bio,Male,I,G106,769927465,,28,
SP17,105,5,3,flounder winter,15,1,Bio,Female,I,G106,-1878167864,,32,
SP17,105,5,3,flounder winter,16,1,Bio,Male,I,G106,-26750387,,36,
SP17,105,5,3,flounder winter,17,1,Bio,Female,I,G106,-635338068,,52,
SP17,105,5,3,flounder winter,18,1,Bio,Female,I,G106,-781113974,,56,
SP17,105,5,3,flounder winter,19,1,Bio,Male,R,G106,1263931958,,74,
SP17,105,5,3,flounder winter,20,1,Bio,Male,S,G106,-1682287237,,82,
SP17,105,5,3,flounder winter,20,1,Bio,Female,D,G106,-1265674054,,82,
SP17,105,5,3,flounder winter,21,1,Bio,Female,I,G106,5081248,,94,
SP17,105,5,3,flounder winter,22,1,Bio,Female,T,G106,-739478841,,106,
SP17,105,5,3,flounder winter,23,1,Bio,Female,D,G106,-1100024068,,138,
SP17,105,5,3,flounder winter,24,1,Bio,Female,D,G106,2126565278,,156,
SP17,105,5,3,flounder winter,24,1,Bio,Female,T,G106,-1971839026,,162,
SP17,105,5,3,flounder winter,24,1,Bio,Female,T,G106,-1353979920,,136,
SP17,105,5,3,flounder winter,25,1,Bio,Male,U,G106,-1845643393,,172,
SP17,105,5,3,flounder winter,26,1,Bio,Female,D,G106,2142430322,,226,
SP17,105,5,3,flounder winter,27,1,Bio,Female,D,G106,-1322210505,,258,
SP17,105,5,3,flounder winter,27,1,Bio,Male,U,G106,1121747362,,220,
SP17,105,5,3,flounder winter,27,1,Bio,Female,D,G106,-1035304899,,210,
SP17,105,5,3,flounder winter,28,1,Bio,Female,S,G106,-1754364475,,238,
SP17,105,5,3,flounder winter,29,1,Bio,Female,D,G106,1094015828,,278,
SP17,105,5,3,flounder winter,30,1,Bio,Male,R,G106,-1909418997,,292,
SP17,105,5,3,flounder winter,33,1,Bio,Female,D,G106,1320772913,,382,
SP17,105,5,3,monkfish,15,1,Bio,Female,I,G197,63891347,,46,7cc
SP17,105,5,3,monkfish,16,1,Bio,Female,I,G197,-718485800,,86,30cc
SP17,105,5,3,monkfish,17,1,Bio,Male,I,G197,830800889,,114,25cc
SP17,106,5,3,monkfish,16,1,Bio,Female,I,G197,1136178862,,62,3cc
SP17,106,5,3,plaice american (dab),16,1,Bio,Male,I,G102,241258226,,26,
SP17,106,5,3,plaice american (dab),23,1,Bio,Male,T,G102,-993920806,,94,
SP17,106,5,3,plaice american (dab),23,1,Bio,Female,I,G102,-859329963,,86,
SP17,106,5,3,plaice american (dab),23,1,Bio,Male,I,G102,1614656152,,86,
SP17,106,5,3,plaice american (dab),24,1,Bio,Female,I,G102,1277144463,,92,
SP17,106,5,3,plaice american (dab),25,1,Bio,Male,S,G102,122483897,,136,
SP17,106,5,3,plaice american (dab),26,1,Bio,Male,R,G102,-1135160099,,114,
SP17,106,5,3,plaice american (dab),27,1,Bio,Male,T,G102,-1113245050,,148,
SP17,106,5,3,plaice american (dab),28,1,Bio,Male,R,G102,-1337983964,,152,
SP17,106,5,3,plaice american (dab),29,1,Bio,Male,S,G102,1345100371,,176,
SP17,107,5,4,flounder winter,18,1,Bio,Female,I,G106,10110419,,60,
SP17,107,5,4,flounder winter,22,1,Bio,Female,T,G106,676313557,,120,
SP17,107,5,4,flounder winter,25,1,Bio,Female,D,G106,1268373528,,198,
SP17,107,5,4,flounder winter,25,1,Bio,Female,D,G106,1486557455,,162,
SP17,107,5,4,flounder winter,26,1,Bio,Female,T,G106,271617081,,174,
SP17,107,5,4,flounder winter,26,1,Bio,Female,D,G106,1716431856,,210,
SP17,107,5,4,flounder winter,27,1,Bio,Female,T,G106,-2062482854,,192,
SP17,107,5,4,flounder winter,27,1,Bio,Female,S,G106,492140964,,176,
SP17,107,5,4,flounder winter,27,1,Bio,Female,D,G106,667147270,,230,
SP17,107,5,4,flounder winter,28,1,Bio,Female,T,G106,-1019672462,,254,
SP17,107,5,4,flounder winter,32,1,Bio,Female,D,G106,1452635229,,324,
SP17,107,5,4,flounder winter,32,1,Bio,Female,D,G106,-249763829,,372,
SP17,107,5,4,flounder winter,34,1,Bio,Female,D,G106,-162670287,,450,
SP17,107,5,4,haddock,20,1,Bio,Female,I,G074,-2075276417,,72,
SP17,107,5,4,haddock,21,1,Bio,Female,I,G074,-884940972,,76,
SP17,107,5,4,monkfish,26,1,Bio,Female,I,G197,-1418261800,,286,empty
SP17,107,5,4,monkfish,33,1,Bio,Male,T,G197,-1783957511,,494,10cc
SP17,107,5,4,plaice american (dab),18,1,Bio,Male,I,G102,357541674,,32,
SP17,107,5,4,plaice american (dab),18,1,Bio,Female,I,G102,-1084088332,,42,
SP17,107,5,4,plaice american (dab),25,1,Bio,Female,I,G102,-1769148970,,108,
SP17,107,5,4,plaice american (dab),25,1,Bio,Female,I,G102,-1272115723,,106,
SP17,107,5,4,plaice american (dab),25,1,Bio,Male,T,G102,-944759197,,116,
SP17,107,5,4,plaice american (dab),26,1,Bio,Male,T,G102,1935300425,,122,
SP17,107,5,4,plaice american (dab),26,1,Bio,Female,I,G102,1392805788,,128,
SP17,107,5,4,plaice american (dab),26,1,Bio,Male,T,G102,1057114472,,128,
SP17,107,5,4,plaice american (dab),29,1,Bio,Male,D,G102,286693182,,196,
SP17,107,5,4,plaice american (dab),29,1,Bio,Male,S,G102,-604761441,,212,
SP17,107,5,4,plaice american (dab),29,1,Bio,Female,S,G102,-2069758355,,172,
SP17,107,5,4,plaice american (dab),30,1,Bio,Female,T,G102,825282192,,208,
SP17,107,5,4,plaice american (dab),31,1,Bio,Female,S,G102,1717193191,,232,
SP17,107,5,4,plaice american (dab),34,1,Bio,Female,D,G102,1395240785,,398,
SP17,107,5,4,plaice american (dab),38,1,Bio,Female,S,G102,-39397077,,498,
SP17,107,5,4,plaice american (dab),43,1,Bio,Female,S,G102,-1699376622,,720,
SP17,109,5,4,cod atlantic,38,1,Bio,Female,I,G073,920000583,,478,13cc
SP17,109,5,4,flounder winter,20,1,Bio,Female,I,G106,-868851317,,80,
SP17,109,5,4,flounder winter,24,1,Bio,Male,R,G106,-1393424528,,138,
SP17,109,5,4,flounder winter,26,1,Bio,Female,D,G106,1226797711,,188,
SP17,109,5,4,flounder winter,26,1,Bio,Female,S,G106,585226226,,170,
SP17,109,5,4,flounder winter,26,1,Bio,Female,S,G106,557905749,,166,
SP17,109,5,4,flounder winter,26,1,Bio,Female,S,G106,-1342426234,,172,
